티커,계약수,금액,비중
088980,311.0,3532960,0.12
021240,47.0,3501500,0.12
001040,19.0,3496000,0.12
004020,87.0,3114600,0.12
022100,99.0,3197700,0.11
271560,26.0,3226600,0.11
002380,6.0,3234000,0.11
450080,45.0,2844000,0.11
251270,56.0,2716000,0.1
036570,14.0,2863000,0.1
062040,20.0,2870000,0.1
066970,24.0,2568000,0.1
489790,33.0,2583900,0.1
111770,29.0,2688300,0.1
088350,563.0,2634840,0.1
082740,54.0,2581200,0.09
000990,29.0,2755000,0.09
011790,25.0,2480000,0.09
018880,620.0,2455200,0.09
439260,25.0,2580000,0.09
103590,31.0,2511000,0.09
035250,139.0,2478370,0.09
031210,45.0,2533500,0.09
051900,10.0,2355000,0.09
012510,20.0,2370000,0.08
047040,270.0,2305800,0.08
302440,51.0,2256750,0.08
036460,60.0,2226000,0.08
103140,18.0,2131200,0.07
017800,25.0,2150000,0.07
014680,7.0,2054500,0.07
004990,68.0,2135200,0.07
353200,32.0,1897600,0.07
001720,11.0,2075700,0.07
011170,28.0,2044000,0.07
457190,20.0,1940000,0.07
012750,25.0,2080000,0.07
011780,17.0,2074000,0.07
009970,9.0,2043000,0.07
005850,30.0,1980000,0.07
004170,6.0,2025000,0.07
097950,10.0,1971000,0.07
081660,39.0,1875900,0.06
009420,34.0,1907400,0.06
028670,347.0,1964020,0.06
010060,12.0,1575600,0.06
000120,15.0,1713000,0.06
139130,105.0,1811250,0.06
001450,58.0,1780600,0.06
023530,18.0,1728000,0.06
008930,44.0,1687400,0.06
071970,22.0,1740200,0.06
336260,42.0,1598100,0.06
085620,115.0,1560550,0.06
139480,18.0,1645200,0.06
026960,65.0,1654250,0.06
011210,18.0,1638000,0.06
204320,30.0,1617000,0.06
000240,62.0,1599600,0.06
003690,126.0,1651860,0.06
004800,11.0,1607100,0.06
051600,29.0,1583400,0.05
004370,4.0,1588000,0.05
383220,25.0,1587500,0.05
030000,75.0,1530000,0.05
005440,101.0,1478640,0.05
023590,29.0,1473200,0.05
001430,23.0,1403000,0.05
017960,34.0,1307300,0.05
002790,52.0,1404000,0.05
112610,27.0,1255500,0.05
020150,34.0,1266500,0.05
267270,11.0,1392600,0.05
018670,6.0,1428000,0.05
069620,8.0,1328000,0.05
069960,15.0,1372500,0.05
003540,33.0,1316700,0.05
282330,11.0,1268300,0.04
097230,54.0,1223100,0.04
003240,1.0,1204000,0.04
006280,8.0,1196800,0.04
483650,8.0,1195200,0.04
462870,38.0,1147600,0.04
192820,7.0,1169700,0.04
375500,25.0,1115000,0.04
120110,18.0,1105200,0.04
006040,29.0,1131000,0.04
005070,21.0,1030050,0.04
073240,186.0,1123440,0.04
000500,11.0,1046100,0.04
007310,3.0,1117500,0.04
006360,55.0,1075250,0.04
395400,189.0,1081080,0.04
361610,46.0,1044200,0.04
003570,22.0,1097800,0.04
003530,139.0,1029990,0.04
008770,25.0,1071250,0.04
161890,15.0,1038000,0.04
007070,54.0,1023840,0.03
034230,59.0,1008310,0.03
032350,52.0,1003080,0.03
001120,25.0,993750,0.03
298020,3.0,1006500,0.03
007340,38.0,931000,0.03
020560,134.0,946040,0.03
030610,74.0,942760,0.03
001800,41.0,940950,0.03
012630,39.0,949650,0.03
294870,43.0,898700,0.03
003090,38.0,879700,0.03
229640,20.0,836000,0.03
082640,105.0,761250,0.03
330590,187.0,858330,0.03
007810,15.0,786000,0.03
322000,7.0,630700,0.03
181710,22.0,775500,0.03
484870,6.0,781800,0.03
004000,17.0,758200,0.03
185750,9.0,765000,0.03
077970,26.0,774800,0.03
089860,24.0,759600,0.03
005300,6.0,751800,0.03
001740,143.0,763620,0.03
300720,45.0,740700,0.03
000080,45.0,751950,0.03
000670,13.0,721500,0.02
100090,39.0,662220,0.02
192080,14.0,689500,0.02
071320,8.0,698400,0.02
280360,6.0,696600,0.02
365550,160.0,676000,0.02
006120,12.0,649200,0.02
285130,11.0,653400,0.02
192400,23.0,657800,0.02
030190,39.0,640770,0.02
009240,15.0,644250,0.02
195870,11.0,599500,0.02
003470,129.0,620490,0.02
003160,18.0,608400,0.02
298050,3.0,627000,0.02
036530,11.0,619300,0.02
249420,19.0,623200,0.02
057050,8.0,618400,0.02
281820,13.0,603200,0.02
000210,14.0,592200,0.02
475150,22.0,526900,0.02
137310,79.0,613830,0.02
075580,37.0,608280,0.02
499790,13.0,606450,0.02
001510,306.0,533358,0.02
451800,116.0,590440,0.02
010780,20.0,560000,0.02
108320,11.0,567600,0.02
064960,17.0,564400,0.02
005690,39.0,555360,0.02
033240,14.0,519400,0.02
317450,9.0,549000,0.02
004490,9.0,559800,0.02
009450,9.0,539100,0.02
001270,7.0,540400,0.02
000370,76.0,536560,0.02
248070,31.0,525760,0.02
079160,107.0,545700,0.02
100840,13.0,521950,0.02
003850,56.0,531440,0.02
002960,1.0,517000,0.02
093370,70.0,494200,0.02
214320,26.0,503620,0.02
456040,6.0,483000,0.02
006650,4.0,533600,0.02
025540,7.0,500500,0.02
114090,40.0,516400,0.02
001060,15.0,492000,0.02
058650,3.0,440700,0.02
079900,9.0,476100,0.02
005880,209.0,505780,0.02
002350,63.0,493290,0.02
007700,25.0,471500,0.02
002020,8.0,453600,0.02
069260,27.0,486810,0.02
014820,19.0,463600,0.02
0120G0,5.0,439000,0.02
003620,131.0,459810,0.02
005180,6.0,464400,0.02
001500,40.0,452000,0.02
001680,22.0,458700,0.02
271940,24.0,416160,0.02
381970,31.0,444850,0.02
005090,9.0,400950,0.02
130660,21.0,427350,0.02
293940,78.0,443040,0.02
000400,201.0,414060,0.01
000640,4.0,430800,0.01
002840,3.0,418200,0.01
005250,30.0,429900,0.01
039130,10.0,424000,0.01
004690,3.0,408600,0.01
383800,49.0,404740,0.01
008730,16.0,379200,0.01
003280,156.0,439140,0.01
016610,28.0,395360,0.01
093050,19.0,388550,0.01
003030,3.0,378000,0.01
017940,4.0,397200,0.01
268280,3.0,385800,0.01
005420,25.0,355500,0.01
336370,46.0,365700,0.01
029530,7.0,377300,0.01
002240,18.0,385200,0.01
019170,34.0,377400,0.01
090460,22.0,360800,0.01
452260,126.0,361620,0.01
178920,19.0,349410,0.01
020000,15.0,354000,0.01
016380,65.0,362700,0.01
284740,15.0,364500,0.01
377740,66.0,363000,0.01
005810,9.0,355500,0.01
006220,25.0,356250,0.01
016590,26.0,343720,0.01
000070,5.0,359000,0.01
145720,7.0,352800,0.01
003300,20.0,329000,0.01
105630,26.0,339820,0.01
001820,7.0,317100,0.01
453340,21.0,328020,0.01
145990,7.0,336700,0.01
003000,64.0,315840,0.01
161000,32.0,310080,0.01
034310,24.0,333120,0.01
006110,10.0,303500,0.01
009900,34.0,310760,0.01
014830,4.0,299200,0.01
001200,63.0,295785,0.01
448730,59.0,305030,0.01
192650,45.0,305100,0.01
011930,133.0,287945,0.01
005610,6.0,305400,0.01
105840,13.0,286650,0.01
017810,25.0,302500,0.01
009290,34.0,280840,0.01
460860,32.0,278720,0.01
170900,6.0,290700,0.01
015360,4.0,300000,0.01
010690,23.0,303830,0.01
138490,25.0,287500,0.01
029460,9.0,283500,0.01
010820,32.0,247040,0.01
001530,13.0,287950,0.01
097520,12.0,286200,0.01
357120,63.0,284445,0.01
002030,1.0,284000,0.01
031430,23.0,286350,0.01
183190,24.0,282960,0.01
026890,27.0,295650,0.01
072710,3.0,278100,0.01
016800,7.0,278600,0.01
084010,25.0,281000,0.01
089590,52.0,278200,0.01
006340,49.0,266070,0.01
344820,10.0,269500,0.01
008060,22.0,251680,0.01
060980,6.0,257400,0.01
037270,41.0,254610,0.01
015860,32.0,265920,0.01
027410,62.0,260400,0.01
002310,27.0,247860,0.01
004700,4.0,254400,0.01
200880,18.0,249840,0.01
306200,2.0,247000,0.01
012030,130.0,248300,0.01
128820,29.0,266800,0.01
000650,1.0,246000,0.01
025860,32.0,235840,0.01
002710,17.0,226610,0.01
018250,17.0,243440,0.01
403550,21.0,240450,0.01
011500,10.0,226000,0.01
092230,3.0,240000,0.01
005720,35.0,232400,0.01
002810,12.0,240600,0.01
092200,25.0,232250,0.01
034830,164.0,243540,0.01
126560,71.0,230750,0.01
104700,24.0,226800,0.01
348950,128.0,237952,0.01
011760,9.0,229050,0.01
126720,9.0,226350,0.01
194370,19.0,223820,0.01
003520,119.0,229313,0.01
432320,66.0,222090,0.01
123890,79.0,221200,0.01
001940,9.0,220050,0.01
033270,11.0,219340,0.01
475560,10.0,218000,0.01
272450,34.0,216580,0.01
001390,44.0,219340,0.01
286940,10.0,214500,0.01
084690,23.0,214820,0.01
009160,42.0,209370,0.01
117580,18.0,228600,0.01
007690,6.0,216600,0.01
004310,21.0,215670,0.01
017860,12.0,206040,0.01
003120,9.0,203850,0.01
034120,12.0,204000,0.01
000320,9.0,203400,0.01
024720,22.0,200200,0.01
017390,3.0,200400,0.01
003960,6.0,205800,0.01
000540,42.0,197820,0.01
001230,21.0,193620,0.01
001340,29.0,188210,0.01
003200,15.0,193050,0.01
002320,10.0,196200,0.01
003920,4.0,194600,0.01
241590,39.0,195000,0.01
088260,41.0,195160,0.01
002900,29.0,192560,0.01
244920,15.0,192000,0.01
004360,13.0,190840,0.01
009680,18.0,191700,0.01
096760,48.0,192720,0.01
001460,4.0,191200,0.01
001750,8.0,191200,0.01
037710,5.0,188000,0.01
092790,17.0,182750,0.01
004090,8.0,225200,0.01
035150,14.0,186480,0.01
091810,154.0,186186,0.01
030210,40.0,183200,0.01
004560,10.0,180700,0.01
000390,18.0,140220,0.01
058430,4.0,178800,0.01
092220,130.0,185120,0.01
012320,2.0,175600,0.01
078520,17.0,173570,0.01
108670,6.0,174600,0.01
377190,57.0,172425,0.01
008490,8.0,173200,0.01
000490,17.0,169320,0.01
011690,24.0,171600,0.01
122900,22.0,167640,0.01
000050,18.0,166140,0.01
136490,15.0,166800,0.01
033920,18.0,165780,0.01
009470,4.0,156800,0.01
000430,40.0,161400,0.01
000680,51.0,161670,0.01
005500,9.0,163080,0.01
003720,22.0,159060,0.01
007160,3.0,165900,0.01
013890,14.0,160440,0.01
003220,15.0,161250,0.01
044450,15.0,163650,0.01
005010,36.0,152280,0.01
404990,37.0,160950,0.01
001790,58.0,159790,0.01
033530,18.0,156240,0.01
007570,12.0,156600,0.01
003350,3.0,144900,0.01
013580,6.0,156900,0.01
053210,31.0,156240,0.01
002600,1.0,155400,0.01
210980,12.0,151440,0.01
005680,13.0,153010,0.01
004980,16.0,152800,0.01
007860,15.0,147000,0.01
084680,92.0,146832,0.01
001130,1.0,150400,0.01
028100,9.0,155700,0.01
000520,14.0,147140,0.01
001630,3.0,145650,0.01
000480,30.0,145650,0.01
226320,14.0,146580,0.0
035510,9.0,144630,0.0
031440,3.0,144900,0.0
271980,10.0,150000,0.0
010580,72.0,144720,0.0
095570,29.0,143260,0.0
004430,16.0,142560,0.0
005950,17.0,139060,0.0
003610,26.0,145600,0.0
003460,37.0,139675,0.0
000140,15.0,138150,0.0
039570,17.0,138380,0.0
002150,22.0,136180,0.0
001520,155.0,137795,0.0
012200,18.0,137160,0.0
102260,33.0,137115,0.0
001250,54.0,135000,0.0
339770,32.0,136320,0.0
107590,2.0,135200,0.0
298690,76.0,134444,0.0
001780,63.0,132300,0.0
004380,13.0,129480,0.0
234080,10.0,129300,0.0
053690,7.0,125370,0.0
081000,9.0,127710,0.0
003650,1.0,130400,0.0
000860,8.0,127040,0.0
102460,12.0,125400,0.0
016580,12.0,124920,0.0
213500,15.0,125250,0.0
100250,41.0,124230,0.0
016450,26.0,124540,0.0
101530,19.0,121790,0.0
002100,13.0,121940,0.0
009070,19.0,119320,0.0
003830,1.0,120600,0.0
006060,36.0,119160,0.0
005430,2.0,120400,0.0
005960,15.0,127500,0.0
003070,12.0,117480,0.0
015230,19.0,121220,0.0
293480,12.0,119280,0.0
071840,15.0,118500,0.0
002170,2.0,116000,0.0
272550,10.0,117500,0.0
089470,21.0,115710,0.0
001360,61.0,109983,0.0
025820,22.0,112640,0.0
008350,84.0,118440,0.0
007540,2.0,113200,0.0
012610,27.0,110430,0.0
037560,50.0,113000,0.0
214420,16.0,109280,0.0
462520,8.0,108480,0.0
090350,13.0,108030,0.0
002990,24.0,105960,0.0
000020,18.0,109980,0.0
134380,1.0,110000,0.0
317400,25.0,106875,0.0
487570,2.0,114600,0.0
460850,19.0,106590,0.0
078000,6.0,105540,0.0
016880,52.0,103948,0.0
000700,17.0,102170,0.0
004960,8.0,99600,0.0
008040,92.0,102856,0.0
009270,72.0,100080,0.0
009580,40.0,97400,0.0
005800,6.0,98340,0.0
120030,1.0,100400,0.0
000970,15.0,100650,0.0
018470,82.0,100860,0.0
014530,23.0,112930,0.0
027970,123.0,97539,0.0
013520,32.0,95200,0.0
004970,10.0,95700,0.0
021820,6.0,97980,0.0
014280,19.0,95570,0.0
002390,9.0,93060,0.0
210540,7.0,93310,0.0
070960,31.0,92845,0.0
010100,20.0,94800,0.0
035000,11.0,94380,0.0
079430,13.0,93470,0.0
001290,70.0,82250,0.0
011700,21.0,89355,0.0
003480,19.0,91295,0.0
015890,19.0,90820,0.0
016710,10.0,89300,0.0
002460,7.0,89600,0.0
008110,6.0,90240,0.0
019180,12.0,87360,0.0
214390,16.0,89280,0.0
400760,28.0,88200,0.0
267290,4.0,89400,0.0
083420,16.0,88000,0.0
077500,14.0,86380,0.0
084670,2.0,88600,0.0
004250,24.0,88920,0.0
002620,10.0,88200,0.0
004150,27.0,87210,0.0
011280,46.0,88228,0.0
014710,11.0,87450,0.0
123690,10.0,86800,0.0
094280,7.0,86030,0.0
016740,20.0,85700,0.0
019680,55.0,85415,0.0
004140,31.0,82925,0.0
007110,50.0,82800,0.0
001020,115.0,83490,0.0
248170,3.0,83850,0.0
020120,24.0,81480,0.0
024090,7.0,83860,0.0
013570,17.0,81260,0.0
036580,24.0,84720,0.0
012800,59.0,83721,0.0
005870,9.0,76590,0.0
004080,6.0,82200,0.0
010660,14.0,80780,0.0
044820,6.0,82740,0.0
002200,26.0,79950,0.0
000590,1.0,80000,0.0
007210,43.0,80840,0.0
034590,3.0,80700,0.0
067830,27.0,80730,0.0
063160,4.0,78880,0.0
014580,18.0,78030,0.0
095720,75.0,78825,0.0
036420,12.0,79200,0.0
011390,1.0,78000,0.0
014790,25.0,82000,0.0
015590,153.0,78795,0.0
298000,2.0,77800,0.0
004060,131.0,79779,0.0
004890,2.0,76100,0.0
004840,13.0,74750,0.0
000230,7.0,74970,0.0
139990,25.0,75000,0.0
017900,38.0,71478,0.0
058850,28.0,74060,0.0
006840,9.0,72090,0.0
227840,6.0,73140,0.0
017550,40.0,72360,0.0
014160,70.0,70140,0.0
017370,12.0,71520,0.0
006890,8.0,65600,0.0
000180,45.0,70200,0.0
267850,7.0,73290,0.0
011810,20.0,70600,0.0
007460,207.0,72450,0.0
002720,14.0,69860,0.0
002780,94.0,68244,0.0
002220,17.0,69190,0.0
002450,59.0,68440,0.0
004100,24.0,67080,0.0
009770,2.0,67500,0.0
214330,141.0,68103,0.0
264900,8.0,67120,0.0
008260,19.0,66975,0.0
005740,10.0,66200,0.0
023800,10.0,66000,0.0
001560,6.0,64800,0.0
032560,11.0,64790,0.0
058860,23.0,65435,0.0
003580,33.0,64317,0.0
101140,7.0,59150,0.0
002700,46.0,61778,0.0
007980,33.0,61809,0.0
023450,2.0,61900,0.0
010960,16.0,63360,0.0
014440,13.0,62205,0.0
011150,23.0,61985,0.0
031820,78.0,62244,0.0
163560,9.0,60840,0.0
013870,12.0,62400,0.0
023000,26.0,61750,0.0
006660,5.0,60350,0.0
008700,50.0,60200,0.0
011000,55.0,60280,0.0
013360,35.0,58905,0.0
068290,6.0,56280,0.0
006880,8.0,53920,0.0
079980,22.0,54560,0.0
009200,27.0,54810,0.0
001620,72.0,57240,0.0
010040,27.0,55080,0.0
009180,18.0,53550,0.0
005750,11.0,53020,0.0
007590,9.0,52650,0.0
004410,243.0,47142,0.0
007280,39.0,52299,0.0
085310,51.0,51357,0.0
001260,6.0,50100,0.0
006090,6.0,50340,0.0
012690,24.0,49080,0.0
129260,19.0,47785,0.0
016090,29.0,48604,0.0
013700,39.0,47190,0.0
025620,5.0,47700,0.0
000220,11.0,48070,0.0
023810,6.0,46620,0.0
003780,8.0,47200,0.0
372910,18.0,47070,0.0
004830,10.0,45450,0.0
008870,1.0,46650,0.0
071090,13.0,45045,0.0
111110,6.0,45780,0.0
004440,8.0,42800,0.0
002760,39.0,45357,0.0
018500,30.0,45120,0.0
004540,24.0,45648,0.0
055490,3.0,44550,0.0
002630,77.0,44814,0.0
004720,12.0,44580,0.0
002140,16.0,45440,0.0
001550,3.0,42630,0.0
093240,40.0,43400,0.0
378850,12.0,42840,0.0
024900,21.0,43050,0.0
006980,2.0,41800,0.0
092440,19.0,43035,0.0
025560,3.0,41700,0.0
100220,8.0,41440,0.0
001380,29.0,43065,0.0
003010,8.0,41840,0.0
000910,10.0,41500,0.0
000890,90.0,42120,0.0
092780,9.0,41490,0.0
021050,31.0,40393,0.0
155660,10.0,39850,0.0
069730,9.0,40050,0.0
058730,12.0,37740,0.0
011330,63.0,47565,0.0
004770,24.0,36432,0.0
014990,49.0,39004,0.0
004910,8.0,38000,0.0
017180,22.0,39292,0.0
047400,27.0,38205,0.0
075180,12.0,38460,0.0
003060,129.0,37797,0.0
000950,1.0,36700,0.0
072130,8.0,36680,0.0
017040,28.0,37324,0.0
006490,81.0,38556,0.0
000850,1.0,37200,0.0
012160,66.0,37290,0.0
012280,34.0,36822,0.0
041650,14.0,36120,0.0
025530,10.0,36300,0.0
123700,10.0,36000,0.0
465770,5.0,37650,0.0
004920,32.0,34176,0.0
010770,9.0,34650,0.0
011300,101.0,36663,0.0
003080,13.0,34450,0.0
002920,17.0,37315,0.0
023960,24.0,33936,0.0
118000,111.0,35187,0.0
027740,41.0,33497,0.0
002410,17.0,32895,0.0
090080,36.0,32688,0.0
009320,32.0,32256,0.0
001210,40.0,32880,0.0
049800,13.0,33150,0.0
009190,28.0,32760,0.0
006370,7.0,30590,0.0
308170,6.0,32940,0.0
011420,18.0,31752,0.0
000760,2.0,30340,0.0
023350,7.0,30730,0.0
025750,52.0,30576,0.0
051630,14.0,30100,0.0
002360,72.0,32616,0.0
069460,54.0,31266,0.0
020760,33.0,29766,0.0
002880,30.0,28710,0.0
084870,14.0,26306,0.0
010640,11.0,28160,0.0
004450,1.0,27800,0.0
145270,31.0,27931,0.0
008420,13.0,27235,0.0
109070,34.0,27132,0.0
011230,11.0,26345,0.0
008250,7.0,26250,0.0
133820,20.0,26860,0.0
004870,73.0,27740,0.0
002870,23.0,26289,0.0
007120,19.0,24016,0.0
026940,13.0,25610,0.0
014910,15.0,25215,0.0
005320,44.0,26532,0.0
006200,30.0,23430,0.0
090370,16.0,23456,0.0
002420,4.0,22480,0.0
014130,8.0,22480,0.0
024890,27.0,21681,0.0
013000,19.0,21280,0.0
009140,1.0,20900,0.0
033250,21.0,20790,0.0
446070,7.0,21280,0.0
023150,5.0,20750,0.0
006570,10.0,20550,0.0
003680,4.0,20040,0.0
005360,12.0,20496,0.0
001070,3.0,20010,0.0
006740,36.0,19080,0.0
002690,13.0,19916,0.0
134790,1.0,19590,0.0
009460,39.0,19617,0.0
024070,10.0,18510,0.0
010400,5.0,18675,0.0
088790,8.0,18120,0.0
007610,6.0,18000,0.0
011090,39.0,17745,0.0
002820,8.0,17920,0.0
004270,23.0,16675,0.0
030720,3.0,17310,0.0
015260,29.0,16298,0.0
001770,1.0,17010,0.0
069640,29.0,16936,0.0
005820,1.0,15870,0.0
002210,16.0,15568,0.0
000040,39.0,14235,0.0
002070,29.0,14500,0.0
143210,14.0,14336,0.0
001420,5.0,13950,0.0
044380,43.0,13846,0.0
015020,28.0,12544,0.0
001470,38.0,13186,0.0
009310,11.0,12408,0.0
025890,7.0,11158,0.0
005110,8.0,10032,0.0
012170,7.0,9499,0.0
071950,2.0,4260,0.0
009440,4.0,3024,0.0
010010,0.0,0,0.59
