티커,계약수,금액,비중
011780,13.0,1586000,0.08
014680,5.0,1467500,0.08
128940,3.0,1557000,0.08
319660,21.0,1371300,0.08
051900,6.0,1413000,0.07
084370,10.0,1449000,0.07
001040,8.0,1472000,0.07
403870,30.0,1348500,0.07
012510,12.0,1422000,0.07
066970,12.0,1284000,0.07
440110,20.0,1322000,0.07
450080,20.0,1264000,0.07
036620,236.0,1305080,0.07
457190,13.0,1261000,0.07
032820,79.0,1309820,0.07
081660,28.0,1346800,0.07
035250,75.0,1337250,0.07
000990,15.0,1425000,0.07
139130,79.0,1362750,0.07
022100,40.0,1292000,0.07
353200,20.0,1186000,0.07
336260,33.0,1255650,0.07
009420,24.0,1346400,0.07
323280,17.0,1266500,0.07
139480,14.0,1279600,0.07
011170,17.0,1241000,0.06
348370,20.0,1196000,0.06
452260,431.0,1236970,0.06
204320,23.0,1239700,0.06
180640,10.0,1212000,0.06
067310,34.0,1190000,0.06
036460,33.0,1224300,0.06
178320,26.0,1207700,0.06
454910,13.0,1177800,0.06
111770,12.0,1112400,0.06
120110,18.0,1105200,0.06
017800,13.0,1118000,0.06
017960,27.0,1038150,0.06
214150,20.0,1098000,0.06
060980,25.0,1072500,0.05
230360,68.0,1075760,0.05
036570,5.0,1022500,0.05
078930,16.0,1065600,0.05
001450,34.0,1043800,0.05
051600,19.0,1037400,0.05
145020,4.0,1032000,0.05
035900,16.0,985600,0.05
064760,4.0,980000,0.05
131970,15.0,925500,0.05
039200,20.0,1012000,0.05
012750,12.0,998400,0.05
108490,4.0,940000,0.05
140410,8.0,1028800,0.05
214450,3.0,951000,0.05
319400,31.0,959450,0.05
097950,5.0,985500,0.05
005070,18.0,882900,0.05
078600,8.0,771200,0.05
030000,46.0,938400,0.05
047040,105.0,896700,0.05
058610,7.0,888300,0.05
011210,10.0,910000,0.05
214370,7.0,856800,0.05
103590,11.0,891000,0.05
080220,19.0,850250,0.04
071970,11.0,870100,0.04
012630,36.0,876600,0.04
232140,39.0,803400,0.04
083650,9.0,727200,0.04
192820,5.0,835500,0.04
101490,9.0,831600,0.04
140860,3.0,801000,0.04
068760,13.0,816400,0.04
375500,18.0,802800,0.04
137400,16.0,761600,0.04
381970,56.0,803600,0.04
377300,13.0,770900,0.04
237690,5.0,744000,0.04
090710,62.0,805380,0.04
290650,9.0,745200,0.04
004370,2.0,794000,0.04
008930,20.0,767000,0.04
112610,15.0,697500,0.04
028670,146.0,826360,0.04
048410,50.0,765500,0.04
348210,9.0,719100,0.04
251270,14.0,679000,0.04
003690,59.0,773490,0.04
284740,31.0,753300,0.04
281740,33.0,679800,0.04
222800,13.0,650000,0.04
006360,37.0,723350,0.04
085660,37.0,704480,0.04
099320,4.0,730400,0.04
094360,44.0,725560,0.04
029780,12.0,714000,0.04
003160,20.0,676000,0.04
263750,12.0,658800,0.04
031430,57.0,709650,0.04
302440,16.0,708000,0.04
383220,11.0,698500,0.03
282330,6.0,691800,0.03
466100,11.0,662200,0.03
443060,4.0,692400,0.03
018880,163.0,645480,0.03
397030,10.0,632000,0.03
126700,38.0,649420,0.03
298020,2.0,671000,0.03
023590,13.0,660400,0.03
102710,11.0,633600,0.03
161890,9.0,622800,0.03
088350,126.0,589680,0.03
189300,5.0,604000,0.03
065350,10.0,612000,0.03
095610,8.0,575200,0.03
005850,9.0,594000,0.03
003540,15.0,598500,0.03
328130,16.0,577600,0.03
218410,8.0,537600,0.03
082270,13.0,507650,0.03
294870,26.0,543400,0.03
001430,9.0,549000,0.03
248070,32.0,542720,0.03
004000,12.0,535200,0.03
020150,13.0,484250,0.03
069620,3.0,498000,0.03
195940,10.0,489000,0.03
192080,10.0,492500,0.03
007390,25.0,494250,0.02
230240,28.0,466760,0.02
033500,19.0,510150,0.02
083450,14.0,422800,0.02
005690,32.0,455680,0.02
253590,25.0,395500,0.02
006280,3.0,448800,0.02
001740,87.0,464580,0.02
222080,30.0,387300,0.02
348340,6.0,424200,0.02
039440,12.0,418200,0.02
007810,8.0,419200,0.02
006120,8.0,432800,0.02
003530,58.0,429780,0.02
062040,3.0,430500,0.02
093320,4.0,440800,0.02
004800,3.0,438300,0.02
002790,16.0,432000,0.02
183300,4.0,410800,0.02
122640,18.0,441000,0.02
161580,9.0,411300,0.02
185750,5.0,425000,0.02
096530,18.0,427500,0.02
298050,2.0,418000,0.02
041510,4.0,394400,0.02
285130,7.0,415800,0.02
035080,41.0,411230,0.02
121600,6.0,372000,0.02
358570,27.0,407970,0.02
166090,6.0,396600,0.02
195870,7.0,381500,0.02
034230,24.0,410160,0.02
074600,11.0,337700,0.02
011930,175.0,378875,0.02
181710,11.0,387750,0.02
079370,22.0,387420,0.02
035760,6.0,387000,0.02
001120,10.0,397500,0.02
000080,24.0,401040,0.02
089970,9.0,355050,0.02
073240,63.0,380520,0.02
007070,20.0,379200,0.02
086390,18.0,352800,0.02
006650,3.0,400200,0.02
108320,7.0,361200,0.02
086900,3.0,362100,0.02
007310,1.0,372500,0.02
249420,11.0,360800,0.02
094170,13.0,370500,0.02
033240,9.0,333900,0.02
036810,9.0,335250,0.02
272290,10.0,312500,0.02
036540,47.0,331820,0.02
031980,3.0,327300,0.02
050890,42.0,330960,0.02
001510,179.0,311997,0.02
093370,47.0,331820,0.02
032350,18.0,347220,0.02
130660,16.0,325600,0.02
039130,8.0,339200,0.02
388720,3.0,312000,0.02
281820,7.0,324800,0.02
020560,47.0,331820,0.02
112040,14.0,317800,0.02
067160,5.0,322500,0.02
383310,9.0,297900,0.02
005440,22.0,322080,0.02
131290,3.0,285300,0.02
000240,12.0,309600,0.02
200710,7.0,280000,0.02
026960,12.0,305400,0.02
361610,13.0,295100,0.02
060250,15.0,298200,0.02
082920,14.0,292600,0.02
086450,15.0,280500,0.01
265520,13.0,280800,0.01
053610,5.0,277500,0.01
002320,15.0,294300,0.01
293490,22.0,284680,0.01
394280,20.0,276000,0.01
001060,9.0,295200,0.01
206650,20.0,294000,0.01
047920,19.0,289750,0.01
253450,7.0,272300,0.01
090460,17.0,278800,0.01
004990,9.0,282600,0.01
025540,4.0,286000,0.01
078160,12.0,258000,0.01
004020,7.0,250600,0.01
005420,18.0,255960,0.01
090360,4.0,272400,0.01
122870,4.0,256800,0.01
009520,15.0,258750,0.01
060280,17.0,261460,0.01
036830,5.0,257000,0.01
213420,7.0,261800,0.01
014620,8.0,262400,0.01
064960,8.0,265600,0.01
228760,14.0,267260,0.01
025980,32.0,260160,0.01
041960,32.0,269120,0.01
046890,26.0,255580,0.01
304100,12.0,265200,0.01
099190,12.0,257400,0.01
025320,45.0,262350,0.01
030190,16.0,262880,0.01
000210,6.0,253800,0.01
220100,13.0,262600,0.01
100090,14.0,237720,0.01
042000,9.0,254250,0.01
009240,6.0,257700,0.01
052400,4.0,245600,0.01
215600,74.0,250490,0.01
006110,8.0,242800,0.01
229640,6.0,250800,0.01
032500,14.0,240800,0.01
006910,26.0,251160,0.01
462870,8.0,241600,0.01
001800,11.0,252450,0.01
005300,2.0,250600,0.01
456040,3.0,241500,0.01
041190,36.0,249480,0.01
056190,8.0,240000,0.01
036200,23.0,227700,0.01
475150,9.0,215550,0.01
251970,5.0,234500,0.01
356860,4.0,221600,0.01
000370,33.0,232980,0.01
001820,5.0,226500,0.01
003090,10.0,231500,0.01
014830,3.0,224400,0.01
322000,2.0,180200,0.01
114090,19.0,245290,0.01
336570,32.0,232000,0.01
010780,8.0,224000,0.01
241710,3.0,220800,0.01
095660,8.0,192000,0.01
004360,15.0,220200,0.01
053030,16.0,217600,0.01
192650,32.0,216960,0.01
058970,6.0,213300,0.01
101160,7.0,209300,0.01
003850,23.0,218270,0.01
097520,9.0,214650,0.01
000640,2.0,215400,0.01
003470,43.0,206830,0.01
214320,11.0,213070,0.01
015750,26.0,201500,0.01
095500,21.0,203700,0.01
069260,12.0,216360,0.01
214430,2.0,196600,0.01
145720,4.0,201600,0.01
000500,2.0,190200,0.01
033100,4.0,192400,0.01
064260,26.0,197080,0.01
170900,4.0,193800,0.01
104830,4.0,187000,0.01
003570,4.0,199600,0.01
075580,12.0,197280,0.01
204270,10.0,187100,0.01
178920,10.0,183900,0.01
083930,13.0,182520,0.01
399720,3.0,181500,0.01
053800,3.0,183900,0.01
084110,3.0,190200,0.01
001200,38.0,178410,0.01
338220,11.0,190300,0.01
091700,24.0,188160,0.01
006340,34.0,184620,0.01
045100,6.0,182100,0.01
460860,20.0,174200,0.01
376300,5.0,171000,0.01
004490,3.0,186600,0.01
105840,8.0,176400,0.01
215200,4.0,178200,0.01
009450,3.0,179700,0.01
018290,12.0,183960,0.01
005250,13.0,186290,0.01
023160,7.0,176400,0.01
026890,17.0,186150,0.01
089010,6.0,172800,0.01
064550,14.0,168280,0.01
101360,9.0,161730,0.01
117730,8.0,167600,0.01
041830,6.0,177600,0.01
032190,7.0,166250,0.01
020000,7.0,165200,0.01
045390,38.0,166060,0.01
011500,7.0,158200,0.01
078340,5.0,159250,0.01
016380,30.0,167400,0.01
001680,8.0,166800,0.01
003000,32.0,157920,0.01
099430,32.0,159840,0.01
030520,8.0,161600,0.01
002310,17.0,156060,0.01
194480,4.0,157800,0.01
216080,18.0,164700,0.01
225570,14.0,155680,0.01
033640,9.0,146790,0.01
460930,9.0,156960,0.01
018000,131.0,145017,0.01
019170,14.0,155400,0.01
330860,8.0,144560,0.01
010690,12.0,158520,0.01
108860,15.0,152400,0.01
060720,10.0,153000,0.01
025900,15.0,138450,0.01
005180,2.0,154800,0.01
215000,3.0,154800,0.01
137310,20.0,155400,0.01
340570,3.0,153000,0.01
336370,18.0,143100,0.01
008730,6.0,142200,0.01
115450,52.0,145860,0.01
009900,16.0,146240,0.01
278280,3.0,137400,0.01
161000,14.0,135660,0.01
001390,29.0,144565,0.01
004430,16.0,142560,0.01
236200,3.0,141300,0.01
004690,1.0,136200,0.01
499790,3.0,139950,0.01
089980,6.0,130200,0.01
051360,9.0,133110,0.01
058820,72.0,130464,0.01
475400,4.0,125400,0.01
079160,25.0,127500,0.01
306200,1.0,123500,0.01
051980,66.0,120120,0.01
049070,7.0,120750,0.01
100120,5.0,124750,0.01
179900,6.0,129600,0.01
204620,28.0,121940,0.01
383800,15.0,123900,0.01
206640,10.0,123700,0.01
033270,6.0,119640,0.01
080160,10.0,116800,0.01
023410,28.0,121520,0.01
095700,23.0,107180,0.01
017890,10.0,117300,0.01
108670,4.0,116400,0.01
105630,9.0,117630,0.01
445090,4.0,109800,0.01
200670,3.0,111900,0.01
453340,7.0,109340,0.01
256840,27.0,110970,0.01
317330,6.0,99300,0.01
344820,4.0,107800,0.01
243070,4.0,107600,0.01
007570,8.0,104400,0.01
013890,9.0,103140,0.01
069080,8.0,98800,0.01
011760,4.0,101800,0.01
039840,6.0,102000,0.01
213500,12.0,100200,0.01
025860,13.0,95810,0.0
003520,52.0,100204,0.0
014820,4.0,97600,0.0
200880,7.0,97160,0.0
102120,8.0,92000,0.0
043150,4.0,93000,0.0
001360,50.0,90150,0.0
005010,21.0,88830,0.0
323990,11.0,92290,0.0
054450,7.0,88200,0.0
041020,24.0,89280,0.0
272450,14.0,89180,0.0
418550,11.0,80300,0.0
017860,5.0,85850,0.0
200130,7.0,85400,0.0
003220,8.0,86000,0.0
094480,9.0,79200,0.0
101730,14.0,75180,0.0
018470,60.0,73800,0.0
024720,7.0,63700,0.0
148150,14.0,59640,0.0
439090,5.0,59700,0.0
091120,9.0,58950,0.0
068240,23.0,58420,0.0
298000,1.0,38900,0.0
245620,50.0,20750,0.0
016790,20.0,19880,0.0
270520,92.0,19504,0.0
010010,0.0,0,0.83
