티커,계약수,금액,비중
005940,213.0,6826650,0.25
000880,50.0,6385000,0.24
322000,56.0,5045600,0.24
003670,30.0,6240000,0.23
035720,118.0,6041600,0.23
307950,15.0,6037500,0.22
047050,82.0,5412000,0.22
030200,100.0,5780000,0.21
010950,45.0,6061500,0.21
016360,59.0,5616800,0.2
007660,49.0,5664400,0.2
057050,70.0,5411000,0.2
161390,90.0,5553000,0.19
003230,5.0,5300000,0.19
001040,27.0,4968000,0.18
281820,103.0,4779200,0.18
078930,74.0,4928400,0.17
326030,47.0,5010200,0.17
006260,19.0,4740500,0.17
009830,91.0,4040400,0.17
036530,81.0,4560300,0.17
007700,244.0,4601840,0.17
323410,190.0,4569500,0.16
443060,27.0,4673700,0.16
377300,72.0,4269600,0.16
033240,108.0,4006800,0.16
259960,19.0,4180000,0.15
128940,8.0,4152000,0.15
001270,52.0,4014400,0.15
029780,69.0,4105500,0.15
090430,31.0,4036200,0.15
002020,68.0,3855600,0.14
002350,528.0,4134240,0.14
028050,117.0,3878550,0.14
138930,209.0,3929200,0.14
241560,64.0,3660800,0.14
011070,14.0,3689000,0.14
003490,147.0,3601500,0.13
034220,299.0,3477370,0.13
001680,173.0,3607050,0.13
093050,170.0,3476500,0.13
175330,113.0,3305250,0.12
017670,43.0,3349700,0.12
000100,32.0,3161600,0.11
002030,11.0,3124000,0.11
032640,200.0,3002000,0.11
016610,212.0,2993440,0.11
062040,20.0,2870000,0.11
064400,45.0,2821500,0.11
284740,121.0,2940300,0.1
088980,254.0,2885440,0.1
002240,135.0,2889000,0.1
004690,20.0,2724000,0.1
000070,39.0,2800200,0.1
016590,201.0,2657220,0.1
020000,112.0,2643200,0.1
009290,305.0,2519300,0.1
138490,221.0,2541500,0.09
029460,77.0,2425500,0.09
021240,33.0,2458500,0.09
015860,308.0,2559480,0.09
105840,101.0,2227050,0.08
170900,47.0,2277150,0.08
015360,31.0,2325000,0.08
008060,183.0,2093520,0.08
031430,176.0,2191200,0.08
072710,23.0,2132100,0.08
200880,146.0,2026480,0.07
454910,22.0,1993200,0.07
017390,29.0,1937200,0.07
128820,226.0,2079200,0.07
066970,16.0,1712000,0.07
000320,83.0,1875800,0.07
084690,196.0,1830640,0.07
001390,370.0,1844450,0.07
034830,1259.0,1869615,0.06
003200,134.0,1724580,0.06
002900,262.0,1739680,0.06
004310,173.0,1776710,0.06
009160,326.0,1625110,0.06
136490,148.0,1645760,0.06
007690,46.0,1660600,0.06
037710,43.0,1616800,0.06
180640,13.0,1575600,0.06
033270,81.0,1615140,0.06
244920,122.0,1561600,0.06
033530,173.0,1501640,0.05
001750,63.0,1505700,0.05
001130,10.0,1504000,0.05
007860,146.0,1430800,0.05
092790,130.0,1397500,0.05
004360,95.0,1394600,0.05
108670,48.0,1396800,0.05
000390,136.0,1059440,0.05
004560,75.0,1355250,0.05
058430,30.0,1341000,0.05
005500,75.0,1359000,0.05
078520,130.0,1327300,0.05
007160,25.0,1382500,0.05
008490,62.0,1342300,0.05
001630,27.0,1310850,0.05
035510,81.0,1301670,0.05
102260,316.0,1312980,0.05
033920,142.0,1307820,0.05
036570,6.0,1227000,0.05
000430,309.0,1246815,0.05
003720,170.0,1229100,0.04
025000,24.0,1226400,0.04
010580,601.0,1208010,0.04
013580,45.0,1176750,0.04
004980,122.0,1165100,0.04
271980,79.0,1185000,0.04
005960,143.0,1215500,0.04
009070,175.0,1099000,0.04
487570,20.0,1146000,0.04
013520,354.0,1053150,0.04
005800,64.0,1048960,0.04
004710,187.0,1056550,0.04
234080,79.0,1021470,0.04
005430,17.0,1023400,0.04
053690,55.0,985050,0.04
081000,71.0,1007490,0.04
007540,18.0,1018800,0.04
213500,119.0,993650,0.04
007570,76.0,991800,0.04
450080,14.0,884800,0.04
317400,226.0,966150,0.04
016580,93.0,968130,0.03
015230,154.0,982520,0.03
016880,465.0,929535,0.03
037560,418.0,944680,0.03
012610,225.0,920250,0.03
000020,151.0,922610,0.03
090350,108.0,897480,0.03
010100,190.0,900600,0.03
000230,82.0,878220,0.03
004960,67.0,834150,0.03
002990,184.0,812360,0.03
008040,762.0,851916,0.03
009270,598.0,831220,0.03
214420,120.0,819600,0.03
019180,112.0,815360,0.03
016740,191.0,818435,0.03
210540,60.0,799800,0.03
014280,158.0,794740,0.03
248170,28.0,782600,0.03
003480,160.0,768800,0.03
014580,172.0,745620,0.03
123690,87.0,755160,0.03
014530,174.0,854340,0.03
077500,117.0,721890,0.03
014710,93.0,739350,0.03
001290,540.0,634500,0.03
044820,52.0,717080,0.03
014790,220.0,721600,0.03
004060,1178.0,717402,0.03
020120,200.0,679000,0.02
007210,361.0,678680,0.02
214390,119.0,664020,0.02
004140,239.0,639325,0.02
010660,110.0,634700,0.02
007980,340.0,636820,0.02
005740,93.0,615660,0.02
002220,144.0,586080,0.02
006660,41.0,494870,0.02
000850,13.0,483600,0.02
378850,118.0,421260,0.02
018500,272.0,409088,0.01
004720,109.0,404935,0.01
003010,74.0,387020,0.01
111110,51.0,389130,0.01
093240,332.0,360220,0.01
055490,24.0,356400,0.01
025560,24.0,333600,0.01
058730,94.0,295630,0.01
003680,36.0,180360,0.01
005360,94.0,160552,0.01
011090,299.0,136045,0.0
010010,0.0,0,0.63
