티커,계약수,금액,비중
036460,17.0,630700,0.02
003380,38.0,571140,0.02
281740,27.0,556200,0.02
085660,29.0,552160,0.02
003545,22.0,572000,0.02
001800,23.0,527850,0.02
030190,31.0,509330,0.02
008930,13.0,498550,0.02
195940,10.0,489000,0.02
006120,9.0,486900,0.02
096530,21.0,498750,0.02
005440,34.0,497760,0.02
358570,32.0,483520,0.02
100090,24.0,407520,0.01
000240,17.0,438600,0.01
060370,15.0,412500,0.01
285130,7.0,415800,0.01
064960,12.0,398400,0.01
232140,18.0,370800,0.01
003570,8.0,399200,0.01
253450,9.0,350100,0.01
249420,11.0,360800,0.01
075580,21.0,345240,0.01
181710,9.0,317250,0.01
229640,7.0,292600,0.01
086450,14.0,261800,0.01
031210,5.0,281500,0.01
003090,11.0,254650,0.01
089860,8.0,253200,0.01
336570,32.0,232000,0.01
079160,43.0,219300,0.01
082640,21.0,152250,0.01
056190,5.0,150000,0.0
010010,0.0,0,-1.07
