티커,계약수,금액,비중
280360,1.0,116100,0.01
000670,2.0,111000,0.01
001680,5.0,104250,0.01
093370,13.0,91780,0.01
005420,6.0,85320,0.01
071320,1.0,87300,0.01
069260,5.0,90150,0.01
114090,7.0,90370,0.01
009240,2.0,85900,0.01
005250,6.0,85980,0.01
300720,5.0,82300,0.01
008730,3.0,71100,0.01
137310,9.0,69930,0.01
014820,2.0,48800,0.0
B01638,-2.5,-27343750,0.0
B01638,-2.5,-24906250,0.0
A01630,0.7,143500000,0.0
010010,0.0,0,10.33
