티커,계약수,금액,비중
072710,3.0,278100,0.01
128820,33.0,303600,0.01
002310,29.0,266220,0.01
460860,29.0,252590,0.01
104700,28.0,264600,0.01
001940,11.0,268950,0.01
037270,42.0,260820,0.01
006340,48.0,260640,0.01
015860,33.0,274230,0.01
008060,22.0,251680,0.01
027410,63.0,264600,0.01
004700,4.0,254400,0.01
089590,48.0,256800,0.01
200880,18.0,249840,0.01
306200,2.0,247000,0.01
403550,22.0,251900,0.01
025860,33.0,243210,0.01
092200,26.0,241540,0.01
000650,1.0,246000,0.01
002710,17.0,226610,0.01
018250,17.0,243440,0.01
011500,10.0,226000,0.01
126560,73.0,237250,0.01
012030,127.0,242570,0.01
092230,3.0,240000,0.01
005720,35.0,232400,0.01
002810,12.0,240600,0.01
009680,22.0,234300,0.01
003520,121.0,233167,0.01
123890,82.0,229600,0.01
034830,160.0,237600,0.01
011760,9.0,229050,0.01
084690,24.0,224160,0.01
001390,45.0,224325,0.01
024720,24.0,218400,0.01
009160,43.0,214355,0.01
033270,11.0,219340,0.01
272450,34.0,216580,0.01
286940,10.0,214500,0.01
117580,18.0,228600,0.01
194370,18.0,212040,0.01
007690,6.0,216600,0.01
004310,21.0,215670,0.01
003120,9.0,203850,0.01
034120,12.0,204000,0.01
017390,3.0,200400,0.01
003960,6.0,205800,0.01
002900,30.0,199200,0.01
241590,40.0,200000,0.01
000540,42.0,197820,0.01
088260,42.0,199920,0.01
003200,15.0,193050,0.01
002320,10.0,196200,0.01
003920,4.0,194600,0.01
035150,15.0,199800,0.01
475560,9.0,196200,0.01
244920,15.0,192000,0.01
004360,13.0,190840,0.01
096760,48.0,192720,0.01
037710,5.0,188000,0.01
004090,8.0,225200,0.01
092220,133.0,189392,0.01
030210,40.0,183200,0.01
004560,10.0,180700,0.01
000390,18.0,140220,0.01
058430,4.0,178800,0.01
012320,2.0,175600,0.01
091810,150.0,181350,0.01
136490,16.0,177920,0.01
035510,11.0,176770,0.01
078520,17.0,173570,0.01
108670,6.0,174600,0.01
033920,19.0,174990,0.01
008490,8.0,173200,0.01
007570,13.0,169650,0.01
000430,41.0,165435,0.01
122900,22.0,167640,0.01
000050,18.0,166140,0.01
000680,52.0,164840,0.01
009470,4.0,156800,0.01
005010,37.0,156510,0.01
005500,9.0,163080,0.01
001790,59.0,162545,0.01
003720,22.0,159060,0.01
000490,16.0,159360,0.01
007160,3.0,165900,0.01
013890,14.0,160440,0.01
003220,15.0,161250,0.01
053210,32.0,161280,0.01
044450,15.0,163650,0.01
007860,16.0,156800,0.01
033530,18.0,156240,0.01
003350,3.0,144900,0.01
013580,6.0,156900,0.01
095570,31.0,153140,0.01
005680,13.0,153010,0.01
003610,28.0,156800,0.01
004980,16.0,152800,0.01
084680,94.0,150024,0.01
001130,1.0,150400,0.01
028100,9.0,155700,0.01
001630,3.0,145650,0.01
010580,73.0,146730,0.01
226320,14.0,146580,0.01
031440,3.0,144900,0.01
271980,10.0,150000,0.01
339770,34.0,144840,0.0
004430,16.0,142560,0.0
210980,11.0,138820,0.0
003460,37.0,139675,0.0
004380,14.0,139440,0.0
001250,55.0,137500,0.0
000140,15.0,138150,0.0
039570,17.0,138380,0.0
002150,22.0,136180,0.0
102260,33.0,137115,0.0
298690,77.0,136213,0.0
107590,2.0,135200,0.0
213500,16.0,133600,0.0
001520,151.0,134239,0.0
234080,10.0,129300,0.0
053690,7.0,125370,0.0
009070,20.0,125600,0.0
003070,13.0,127270,0.0
081000,9.0,127710,0.0
003650,1.0,130400,0.0
100250,42.0,127260,0.0
102460,12.0,125400,0.0
016580,12.0,124920,0.0
071840,16.0,126400,0.0
005950,15.0,122700,0.0
001780,60.0,126000,0.0
006060,37.0,122470,0.0
016450,26.0,124540,0.0
101530,19.0,121790,0.0
002100,13.0,121940,0.0
003830,1.0,120600,0.0
004710,21.0,118650,0.0
005430,2.0,120400,0.0
005960,15.0,127500,0.0
015230,19.0,121220,0.0
293480,12.0,119280,0.0
002170,2.0,116000,0.0
272550,10.0,117500,0.0
089470,21.0,115710,0.0
037560,51.0,115260,0.0
008350,85.0,119850,0.0
317400,26.0,111150,0.0
001360,61.0,109983,0.0
025820,22.0,112640,0.0
007540,2.0,113200,0.0
021820,7.0,114310,0.0
012610,27.0,110430,0.0
214420,16.0,109280,0.0
462520,8.0,108480,0.0
000860,7.0,111160,0.0
090350,13.0,108030,0.0
002990,24.0,105960,0.0
000020,18.0,109980,0.0
134380,1.0,110000,0.0
487570,2.0,114600,0.0
016880,53.0,105947,0.0
078000,6.0,105540,0.0
004970,11.0,105270,0.0
000520,10.0,105100,0.0
001230,11.0,101420,0.0
009580,41.0,99835,0.0
008040,93.0,103974,0.0
000700,17.0,102170,0.0
004960,8.0,99600,0.0
025000,2.0,102200,0.0
005800,6.0,98340,0.0
018470,84.0,103320,0.0
013520,33.0,98175,0.0
120030,1.0,100400,0.0
000970,15.0,100650,0.0
079430,14.0,100660,0.0
016710,11.0,98230,0.0
014530,23.0,112930,0.0
094280,8.0,98320,0.0
070960,32.0,95840,0.0
002620,11.0,97020,0.0
027970,121.0,95953,0.0
460850,17.0,95370,0.0
014280,19.0,95570,0.0
123690,11.0,95480,0.0
002390,9.0,93060,0.0
024090,8.0,95840,0.0
210540,7.0,93310,0.0
016740,22.0,94270,0.0
010100,20.0,94800,0.0
035000,11.0,94380,0.0
000480,19.0,92245,0.0
011700,21.0,89355,0.0
015890,19.0,90820,0.0
004150,28.0,90440,0.0
009270,64.0,88960,0.0
002460,7.0,89600,0.0
019180,12.0,87360,0.0
011280,47.0,90146,0.0
214390,16.0,89280,0.0
267290,4.0,89400,0.0
083420,16.0,88000,0.0
077500,14.0,86380,0.0
084670,2.0,88600,0.0
004250,24.0,88920,0.0
008970,53.0,85383,0.0
010660,15.0,86550,0.0
014710,11.0,87450,0.0
004140,32.0,85600,0.0
019680,56.0,86968,0.0
007110,51.0,84456,0.0
007210,45.0,84600,0.0
248170,3.0,83850,0.0
020120,24.0,81480,0.0
013570,17.0,81260,0.0
036580,24.0,84720,0.0
005870,9.0,76590,0.0
004080,6.0,82200,0.0
044820,6.0,82740,0.0
002200,26.0,79950,0.0
000590,1.0,80000,0.0
095720,76.0,79876,0.0
034590,3.0,80700,0.0
067830,27.0,80730,0.0
063160,4.0,78880,0.0
014580,18.0,78030,0.0
011390,1.0,78000,0.0
014790,25.0,82000,0.0
004060,134.0,81606,0.0
298000,2.0,77800,0.0
001560,7.0,75600,0.0
004890,2.0,76100,0.0
004840,13.0,74750,0.0
014160,72.0,72144,0.0
017900,38.0,71478,0.0
058850,28.0,74060,0.0
000180,46.0,71760,0.0
006840,9.0,72090,0.0
002220,18.0,73260,0.0
227840,6.0,73140,0.0
017370,12.0,71520,0.0
006890,8.0,65600,0.0
267850,7.0,73290,0.0
002780,96.0,69696,0.0
002450,60.0,69600,0.0
002720,14.0,69860,0.0
007460,204.0,71400,0.0
004100,24.0,67080,0.0
009770,2.0,67500,0.0
264900,8.0,67120,0.0
008260,19.0,66975,0.0
013870,13.0,67600,0.0
023800,10.0,66000,0.0
068290,7.0,65660,0.0
010960,17.0,67320,0.0
032560,11.0,64790,0.0
058860,23.0,65435,0.0
017550,36.0,65124,0.0
011150,24.0,64680,0.0
002700,47.0,63121,0.0
031820,80.0,63840,0.0
214330,130.0,62790,0.0
023450,2.0,61900,0.0
014440,13.0,62205,0.0
008700,51.0,61404,0.0
163560,9.0,60840,0.0
023000,26.0,61750,0.0
006660,5.0,60350,0.0
013360,36.0,60588,0.0
007980,32.0,59936,0.0
079980,23.0,57040,0.0
006880,8.0,53920,0.0
009200,27.0,54810,0.0
011000,51.0,55896,0.0
023810,7.0,54390,0.0
010040,27.0,55080,0.0
007280,40.0,53640,0.0
085310,53.0,53371,0.0
003780,9.0,53100,0.0
009180,18.0,53550,0.0
005750,11.0,53020,0.0
007590,9.0,52650,0.0
004410,237.0,45978,0.0
129260,20.0,50300,0.0
139990,17.0,51000,0.0
001260,6.0,50100,0.0
006090,6.0,50340,0.0
012690,24.0,49080,0.0
016090,29.0,48604,0.0
000220,11.0,48070,0.0
100220,9.0,46620,0.0
004540,25.0,47550,0.0
002760,40.0,46520,0.0
378850,13.0,46410,0.0
004830,10.0,45450,0.0
071090,13.0,45045,0.0
111110,6.0,45780,0.0
004440,8.0,42800,0.0
055490,3.0,44550,0.0
024900,22.0,45100,0.0
069730,10.0,44500,0.0
155660,11.0,43835,0.0
002140,16.0,45440,0.0
001550,3.0,42630,0.0
001380,30.0,44550,0.0
001620,58.0,46110,0.0
058730,13.0,40885,0.0
006980,2.0,41800,0.0
000890,92.0,43056,0.0
072130,9.0,41265,0.0
003010,8.0,41840,0.0
000910,10.0,41500,0.0
092780,9.0,41490,0.0
075180,13.0,41665,0.0
047400,28.0,39620,0.0
021050,31.0,40393,0.0
004910,8.0,38000,0.0
017180,22.0,39292,0.0
017040,29.0,38657,0.0
004770,23.0,34914,0.0
000950,1.0,36700,0.0
012160,67.0,37855,0.0
012280,35.0,37905,0.0
003060,127.0,37211,0.0
004720,10.0,37150,0.0
013700,30.0,36300,0.0
000850,1.0,37200,0.0
041650,14.0,36120,0.0
123700,10.0,36000,0.0
093240,33.0,35805,0.0
003080,13.0,34450,0.0
002920,17.0,37315,0.0
006490,73.0,34748,0.0
090080,36.0,32688,0.0
049800,13.0,33150,0.0
006370,7.0,30590,0.0
308170,6.0,32940,0.0
011420,18.0,31752,0.0
005820,2.0,31740,0.0
000760,2.0,30340,0.0
009320,31.0,31248,0.0
025750,53.0,31164,0.0
023350,7.0,30730,0.0
011330,49.0,36995,0.0
020760,34.0,30668,0.0
002360,73.0,33069,0.0
008420,14.0,29330,0.0
025620,3.0,28620,0.0
084870,14.0,26306,0.0
007120,21.0,26544,0.0
051630,13.0,27950,0.0
010640,11.0,28160,0.0
004450,1.0,27800,0.0
009190,24.0,28080,0.0
008250,7.0,26250,0.0
001070,4.0,26680,0.0
002870,23.0,26289,0.0
026940,13.0,25610,0.0
014910,15.0,25215,0.0
006200,31.0,24211,0.0
011230,10.0,23950,0.0
090370,16.0,23456,0.0
014130,8.0,22480,0.0
002880,23.0,22011,0.0
013000,19.0,21280,0.0
009140,1.0,20900,0.0
033250,21.0,20790,0.0
446070,7.0,21280,0.0
023150,5.0,20750,0.0
006570,10.0,20550,0.0
003680,4.0,20040,0.0
005360,12.0,20496,0.0
069460,35.0,20265,0.0
002690,13.0,19916,0.0
134790,1.0,19590,0.0
009460,39.0,19617,0.0
024070,10.0,18510,0.0
010400,5.0,18675,0.0
088790,8.0,18120,0.0
011090,40.0,18200,0.0
004270,24.0,17400,0.0
002820,8.0,17920,0.0
030720,3.0,17310,0.0
001770,1.0,17010,0.0
002210,17.0,16541,0.0
069640,28.0,16352,0.0
015260,27.0,15174,0.0
001210,19.0,15618,0.0
143210,14.0,14336,0.0
001420,5.0,13950,0.0
008500,4.0,13120,0.0
025890,7.0,11158,0.0
009310,8.0,9024,0.0
071950,1.0,2130,0.0
010010,0.0,0,0.51
