티커,계약수,금액,비중
014680,4.0,1174000,0.07
307950,3.0,1207500,0.07
009420,22.0,1234200,0.07
035250,66.0,1176780,0.07
017800,13.0,1118000,0.06
103140,9.0,1065600,0.06
251270,20.0,970000,0.06
204320,20.0,1078000,0.06
002380,2.0,1078000,0.06
010060,7.0,919100,0.06
111770,11.0,1019700,0.06
457190,10.0,970000,0.06
001450,34.0,1043800,0.06
377300,17.0,1008100,0.06
011790,10.0,992000,0.06
062040,7.0,1004500,0.06
047040,116.0,990640,0.06
022100,30.0,969000,0.06
012750,12.0,998400,0.06
004170,3.0,1012500,0.06
011780,8.0,976000,0.06
088350,192.0,898560,0.05
139480,10.0,914000,0.05
081660,19.0,913900,0.05
450080,13.0,821600,0.05
454910,10.0,906000,0.05
071970,11.0,870100,0.05
036460,23.0,853300,0.05
008770,20.0,857000,0.05
017960,20.0,769000,0.05
029780,14.0,833000,0.05
375500,18.0,802800,0.05
004370,2.0,794000,0.04
030000,39.0,795600,0.04
097950,4.0,788400,0.04
006360,37.0,723350,0.04
011210,8.0,728000,0.04
000120,6.0,685200,0.04
009970,3.0,681000,0.04
028670,130.0,735800,0.04
011170,9.0,657000,0.04
192820,4.0,668400,0.04
008930,16.0,613600,0.04
161890,9.0,622800,0.04
112610,12.0,558000,0.04
051600,11.0,600600,0.03
018880,142.0,562320,0.03
004990,18.0,565200,0.03
302440,13.0,575250,0.03
120110,9.0,552600,0.03
073240,92.0,555680,0.03
005850,8.0,528000,0.03
361610,23.0,522100,0.03
069960,6.0,549000,0.03
026960,20.0,509000,0.03
023530,5.0,480000,0.03
282330,4.0,461200,0.03
006280,3.0,448800,0.03
034230,26.0,444340,0.03
383220,7.0,444500,0.03
007070,21.0,398160,0.02
001430,6.0,366000,0.02
007310,1.0,372500,0.02
002790,13.0,351000,0.02
185750,4.0,340000,0.02
069620,2.0,332000,0.02
000080,20.0,334200,0.02
298020,1.0,335500,0.02
004000,7.0,312200,0.02
000240,12.0,309600,0.02
285130,5.0,297000,0.02
001800,11.0,252450,0.01
007340,10.0,245000,0.01
005300,2.0,250600,0.01
192080,5.0,246250,0.01
004490,4.0,248800,0.01
006650,2.0,266800,0.01
003090,10.0,231500,0.01
093370,32.0,225920,0.01
114090,19.0,245290,0.01
000210,5.0,211500,0.01
298050,1.0,209000,0.01
001680,10.0,208500,0.01
005420,13.0,184860,0.01
006040,5.0,195000,0.01
069260,11.0,198330,0.01
300720,11.0,181060,0.01
009240,4.0,171800,0.01
137310,22.0,170940,0.01
005250,11.0,157630,0.01
002840,1.0,139400,0.01
003030,1.0,126000,0.01
008730,5.0,118500,0.01
280360,1.0,116100,0.01
000670,2.0,111000,0.01
071320,1.0,87300,0.0
014820,3.0,73200,0.0
BAFB38,-0.31,-1499625,0.0
BAFB38,-0.2,-892500,0.0
010010,0.0,0,0.33
