티커,계약수,금액,비중
001440,200.0,5830000,0.24
047050,82.0,5412000,0.24
004020,150.0,5370000,0.24
066970,50.0,5350000,0.24
128940,11.0,5709000,0.23
241560,93.0,5319600,0.22
064400,85.0,5329500,0.22
0126Z0,10.0,5610000,0.22
078930,80.0,5328000,0.21
052690,33.0,4824600,0.21
326030,49.0,5223400,0.2
014680,16.0,4696000,0.2
271560,39.0,4839900,0.2
082740,97.0,4636600,0.19
001040,25.0,4600000,0.19
307950,11.0,4427500,0.18
443060,26.0,4500600,0.18
139130,247.0,4260750,0.17
051900,16.0,3768000,0.16
017800,45.0,3870000,0.16
457190,36.0,3492000,0.15
002380,7.0,3773000,0.15
111770,39.0,3615300,0.15
004170,11.0,3712500,0.15
035250,203.0,3619490,0.15
010060,24.0,3151200,0.15
103140,30.0,3552000,0.15
011790,35.0,3472000,0.15
012750,43.0,3577600,0.15
009420,64.0,3590400,0.14
062040,24.0,3444000,0.14
139480,36.0,3290400,0.13
011780,27.0,3294000,0.13
001450,107.0,3284900,0.13
454910,35.0,3171000,0.13
450080,45.0,2844000,0.13
377300,51.0,3024300,0.13
047040,357.0,3048780,0.13
204320,58.0,3126200,0.13
251270,57.0,2764500,0.12
071970,39.0,3084900,0.12
022100,90.0,2907000,0.12
088350,590.0,2761200,0.12
029780,48.0,2856000,0.11
097950,14.0,2759400,0.11
081660,54.0,2597400,0.11
011210,28.0,2548000,0.1
192820,15.0,2506500,0.1
030000,123.0,2509200,0.1
036460,66.0,2448600,0.1
375500,53.0,2363800,0.1
017960,58.0,2230100,0.1
011170,32.0,2336000,0.1
000120,20.0,2284000,0.1
008770,55.0,2356750,0.09
006360,115.0,2248250,0.09
112610,43.0,1999500,0.09
051600,39.0,2129400,0.09
028670,401.0,2269660,0.08
161890,30.0,2076000,0.08
009970,9.0,2043000,0.08
120110,32.0,1964800,0.08
302440,46.0,2035500,0.08
004370,5.0,1985000,0.08
008930,50.0,1917500,0.08
069960,22.0,2013000,0.08
005850,28.0,1848000,0.08
018880,440.0,1742400,0.07
023530,18.0,1728000,0.07
073240,282.0,1703280,0.07
004990,53.0,1664200,0.07
282330,14.0,1614200,0.06
361610,67.0,1520900,0.06
383220,25.0,1587500,0.06
006280,10.0,1496000,0.06
026960,55.0,1399750,0.06
001430,22.0,1342000,0.05
069620,8.0,1328000,0.05
034230,78.0,1333020,0.05
298020,4.0,1342000,0.05
002790,45.0,1215000,0.05
185750,14.0,1190000,0.05
004000,26.0,1159600,0.05
007070,60.0,1137600,0.05
007310,3.0,1117500,0.04
000240,42.0,1083600,0.04
285130,17.0,1009800,0.04
192080,19.0,935750,0.04
007340,37.0,906500,0.04
000080,55.0,919050,0.04
004490,14.0,870800,0.03
298050,4.0,836000,0.03
001800,37.0,849150,0.03
000210,19.0,803700,0.03
003090,34.0,787100,0.03
005300,6.0,751800,0.03
006650,6.0,800400,0.03
093370,98.0,691880,0.03
001680,34.0,708900,0.03
005420,45.0,639900,0.03
069260,39.0,703170,0.03
114090,54.0,697140,0.03
006040,17.0,663000,0.03
009240,15.0,644250,0.03
300720,38.0,625480,0.03
005250,40.0,573200,0.02
000670,9.0,499500,0.02
137310,63.0,489510,0.02
008730,19.0,450300,0.02
280360,4.0,464400,0.02
071320,5.0,436500,0.02
002030,1.0,284000,0.01
002840,2.0,278800,0.01
003030,2.0,252000,0.01
014820,10.0,244000,0.01
268280,1.0,128600,0.01
010010,0.0,0,0.75
