ticker,market_type,corp_name,corp_code
A304100,KOSDAQ,(주)솔트룩스,1101110301632
A011390,KOSPI,부산산업(주),1101110522618
A018670,KOSPI,SK가스(주),1101110413247
A023590,KOSPI,(주)다우기술,1101110414758
A075580,KOSPI,(주)세진중공업,2301110060126
A012610,KOSPI,(주)경인양행,1201110005703
A020560,KOSPI,아시아나항공(주),1101110562804
A005610,KOSPI,(주)SPC삼립,1101110090516
A025820,KOSPI,이구산업(주),1301110009498
A019180,KOSPI,(주)티에이치엔,1701110022781
A014990,KOSPI,(주)인디에프,1101110279996
A005090,KOSPI,SGC에너지(주),1101110079817
A005380,KOSPI,현대자동차(주),1101110085450
A181710,KOSPI,엔에이치엔(주),1311110350139
A001770,KOSPI,(주)신화다이나믹스,1101110028632
A079430,KOSPI,(주)현대리바트,1345110034097
A003830,KOSPI,대한화섬(주),1101110012437
A352820,KOSPI,(주)하이브,1101113166546
A025620,KOSPI,차AI헬스케어(주),1341110001672
A064760,KOSDAQ,(주)티씨케이,1346110007844
A226950,KOSDAQ,올릭스 주식회사,1358110177957
A023810,KOSPI,(주)인팩,1301110008052
A255220,KOSDAQ,에스지이(주),1201110517154
A200670,KOSDAQ,(주)휴메딕스,1101112727141
A160190,KOSDAQ,하이젠알앤엠 주식회사,1942110088197
A166090,KOSDAQ,하나머티리얼즈(주),1615110086227
A317330,KOSDAQ,(주)덕산테코피아,2301110120607
A025530,KOSPI,(주)에스제이엠홀딩스,1301110008862
A007340,KOSPI,(주)디엔오토모티브,1845110000642
A000180,KOSPI,성창기업지주(주),1801110001717
A278280,KOSDAQ,(주)천보,1511110031157
A465770,KOSPI,(주)STX 그린 로지스,1801111522465
A006880,KOSPI,신송홀딩스(주),1101110038061
A000320,KOSPI,(주)노루홀딩스,1341110002878
A004540,KOSPI,깨끗한나라(주),1101110063779
A014530,KOSPI,극동유화(주),1845110001335
A140860,KOSDAQ,(주)파크시스템스,1101111397648
A026940,KOSPI,부국철강(주),2001110001407
A000810,KOSPI,삼성화재해상보험(주),1101110005078
A002380,KOSPI,(주)케이씨씨,1101110221814
A120110,KOSPI,코오롱인더스트리(주),1353110013606
A003620,KOSPI,케이지모빌리티(주),1101110035132
A005680,KOSPI,삼영전자공업(주),1311110000205
A000970,KOSPI,한국주철관공업(주),1801110000587
A002210,KOSPI,동성제약(주),1101110008200
A089030,KOSDAQ,(주)테크윙,1348110072942
A009160,KOSPI,(주)SIMPAC,1201110002189
A139990,KOSPI,아주스틸(주),1760110020145
A038500,KOSDAQ,(주)삼표시멘트,1101110738637
A006060,KOSPI,화승인더스트리(주),1801110004323
A037710,KOSPI,(주)광주신세계,2001110054795
A007070,KOSPI,(주)지에스리테일,1101110090037
A079370,KOSDAQ,(주)제우스,1101110600430
A004960,KOSPI,한신공영(주),1101110075683
A017370,KOSPI,(주)우신시스템,1101110366719
A055490,KOSPI,(주)테이팩스,1201110095499
A044450,KOSPI,(주)케이에스에스 해운,1101110377055
A175330,KOSPI,(주)JB금융지주,2101110091498
A025860,KOSPI,남해화학(주),1101110164717
A030720,KOSPI,동원수산(주),1101110046204
A023350,KOSPI,(주)한국종합기술,1101110038326
A094820,KOSDAQ,(주)일진파워,1101110673966
A003240,KOSPI,태광산업(주),1101110185276
A264900,KOSPI,(주)크라운제과,1101116332590
A014710,KOSPI,사조씨푸드(주),1101110271596
A078000,KOSPI,텔코웨어(주),1101111848394
A084670,KOSPI,(주)동양고속,1341110131073
A357780,KOSDAQ,솔브레인 주식회사,1311110597525
A466100,KOSDAQ,주식회사 클로봇,1101116394954
A086900,KOSDAQ,(주)메디톡스,1648110016928
A010140,KOSPI,삼성중공업(주),1101110168595
A003540,KOSPI,대신증권(주),1101110042955
A000680,KOSPI,(주)LS네트웍스,1801110044717
A241560,KOSPI,두산밥캣 주식회사,1101115402237
A005160,KOSDAQ,동국산업(주),1101110085583
A103590,KOSPI,일진전기(주),1348110159279
A069640,KOSPI,한세엠케이(주),1101111144073
A455900,KOSDAQ,주식회사 엔젤로보틱스,1101116314085
A138040,KOSPI,(주)메리츠금융지주,1101114566406
A087010,KOSDAQ,(주)펩트론,1601110067234
A016580,KOSPI,환인제약(주),1101110339542
A372170,KOSDAQ,주식회사 윤성에프앤씨,1355110102249
A005960,KOSPI,동부건설(주),1101110005002
A092200,KOSPI,(주)디아이씨,1801110025147
A028100,KOSPI,(주)동아지질,1801110019843
A102120,KOSDAQ,어보브반도체(주),1501110093926
A000490,KOSPI,(주)대동,1911110000104
A200710,KOSDAQ,(주)에이디테크놀로지,1311110081627
A005750,KOSPI,대림바스 주식회사,1942110000018
A082640,KOSPI,동양생명보험(주),1101110624688
A034230,KOSPI,(주)파라다이스,1101110129274
A003850,KOSPI,(주)보령,1101110012560
A095720,KOSPI,(주)웅진씽크빅,2849110065613
A232140,KOSDAQ,(주)와이씨,1101115869346
A192080,KOSPI,(주)더블유게임즈,1101114855924
A123040,KOSDAQ,(주)엠에스오토텍,1712110005114
A084850,KOSDAQ,(주)아이티엠반도체,1311110046639
A063080,KOSDAQ,(주)컴투스홀딩스,1101111848914
A039130,KOSPI,(주)하나투어,1101110981038
A036190,KOSDAQ,(주)금화피에스시,1101110295778
A103140,KOSPI,(주)풍산,1313110083497
A016360,KOSPI,삼성증권(주),1101110335649
A022100,KOSPI,(주)포스코디엑스,1101110658637
A069730,KOSPI,DSR제강(주),1801110004753
A002920,KOSPI,유성기업(주),1243110000755
A047400,KOSPI,유니온머티리얼(주),1701110176489
A052690,KOSPI,한국전력기술(주),1101110186307
A018260,KOSPI,삼성에스디에스(주),1101110398556
A195940,KOSDAQ,에이치케이이노엔 주식회사,1101115379692
A078340,KOSDAQ,(주)컴투스,1101111571250
A138490,KOSPI,코오롱이앤피(주),1713110003504
A013870,KOSPI,지엠비코리아(주),1942110000399
A054950,KOSDAQ,(주)제이브이엠,1701110111352
A001230,KOSPI,동국홀딩스(주),1101110031338
A005250,KOSPI,(주)녹십자홀딩스,1345110000014
A011200,KOSPI,에이치엠엠(주),1101110193740
A101730,KOSDAQ,(주)위메이드맥스,1101111401051
A003030,KOSPI,(주)세아제강지주,1101110118996
A000480,KOSPI,주식회사 시알홀딩스,2011110000440
A306200,KOSPI,(주)세아제강,1101116860640
A002030,KOSPI,아세아(주),1101110030710
A357120,KOSPI,(주)코람코라이프인프라위탁관리부동산투자회사,1101117320320
A035760,KOSDAQ,(주)씨제이이엔엠,1101111109134
A230360,KOSDAQ,(주)에코마케팅,1101112743866
A400760,KOSPI,㈜엔에이치올원위탁관리부동산투자회사,1101117299294
A048530,KOSDAQ,(주)인트론바이오테크놀로지,1101111636004
A089860,KOSPI,롯데렌탈(주),1101113326588
A084650,KOSDAQ,(주)랩지노믹스,1345110059821
A253590,KOSDAQ,(주)네오셈,1101116168614
A084010,KOSPI,대한제강(주),1801110003268
A178920,KOSPI,피아이첨단소재(주),1543110022729
A071320,KOSPI,한국지역난방공사,1112710005962
A003070,KOSPI,코오롱글로벌(주),1101110036502
A003460,KOSPI,유화증권(주),1101110042484
A034020,KOSPI,두산에너빌리티(주),1942110000943
A051370,KOSDAQ,(주)인터플렉스,1350110042924
A117580,KOSPI,대성에너지(주),1701110387416
A014280,KOSPI,금강공업(주),1801110034320
A016790,KOSDAQ,현대사료(주),1615110001572
A078600,KOSDAQ,대주전자재료(주),1301110007616
A004450,KOSPI,삼화왕관(주),1341110003462
A005430,KOSPI,한국공항(주),1101110003692
A006840,KOSPI,AK홀딩스(주),1101110029721
A001360,KOSPI,삼성제약(주),1101110032568
A214420,KOSPI,(주)토니모리,1101113500249
A281820,KOSPI,(주)케이씨텍,1346110087565
A069260,KOSPI,티케이지휴켐스(주),1101112611906
A009290,KOSPI,광동제약(주),1101110152134
A000240,KOSPI,한국앤컴퍼니(주),1101110034233
A003530,KOSPI,한화투자증권(주),1101110003155
A067080,KOSDAQ,대화제약(주),2111110001529
A007160,KOSPI,사조산업(주),1101110112328
A023960,KOSPI,에쓰씨엔지니어링(주),1101110271497
A036460,KOSPI,한국가스공사(주),1146710006125
A013360,KOSPI,일성건설(주),1101110234776
A041190,KOSDAQ,우리기술투자(주),1601110058887
A002460,KOSPI,에이치에스화성(주),1701110001131
A446070,KOSPI,(주)유니드비티플러스,1101118466280
A163560,KOSPI,동일고무벨트(주),1801110828129
A122870,KOSDAQ,(주)와이지엔터테인먼트,1101111516397
A099430,KOSDAQ,바이오플러스 주식회사,1101112785355
A287840,KOSDAQ,(주)인투셀,1601110395354
A183190,KOSPI,아세아시멘트(주),1101115238096
A016880,KOSPI,(주)웅진,1101110346745
A012630,KOSPI,에이치디씨(주),1101110279433
A229640,KOSPI,엘에스에코에너지 주식회사,1341110411706
A004840,KOSPI,(주)디알비동일,1801110000339
A101490,KOSDAQ,(주)에스앤에스텍,1311110057925
A452260,KOSPI,한화갤러리아(주),1101118570891
A051600,KOSPI,한전KPS(주),1101110371148
A003380,KOSDAQ,(주)하림지주,1601110003931
A000910,KOSPI,(주)유니온,1101110200579
A017860,KOSPI,주식회사 디에스단석,1341110010839
A456040,KOSPI,OCI(주),1101118626793
A272210,KOSPI,한화시스템(주),1760110020640
A005360,KOSPI,(주)모나미,1101110005052
A091120,KOSDAQ,(주)이엠텍,1801110348945
A004700,KOSPI,조광피혁(주),1501110001036
A015890,KOSPI,태경산업(주),1348110002080
A448730,KOSPI,삼성에프엔위탁관리부동산투자회사 주식회사,1101118376893
A375500,KOSPI,디엘이앤씨 주식회사,1101117736808
A066970,KOSPI,(주)엘앤에프,1760110022654
A265520,KOSDAQ,에이피시스템(주),1348110400341
A450950,KOSDAQ,(주)아스테라시스,1412110077086
A060280,KOSDAQ,큐렉소(주),1101110839071
A214390,KOSPI,(주)경보제약,1648110001961
A460860,KOSPI,동국제강(주),1101118651633
A372320,KOSDAQ,주식회사 큐로셀,1311110466283
A004170,KOSPI,(주)신세계,1101110028848
A001460,KOSPI,(주)BYC,1101110005995
A051630,KOSPI,진양화학(주),1101112141672
A031330,KOSDAQ,(주)에스에이엠티,1101110707674
A185750,KOSPI,(주)종근당,1101115260669
A002240,KOSPI,고려제강(주),1801110001220
A086390,KOSDAQ,(주)유니테스트,1311110047356
A000080,KOSPI,하이트진로(주),1101110028591
A010780,KOSPI,아이에스동서(주),1101110208383
A094170,KOSDAQ,(주)동운아나텍,1101113487546
A005830,KOSPI,DB손해보험(주),1101110095285
A326030,KOSPI,에스케이바이오팜 주식회사,1101114570720
A069460,KOSPI,(주)대호에이엘,1701110233338
A123330,KOSDAQ,(주)제닉,1345110052677
A023410,KOSDAQ,유진기업(주),1101110376148
